,Time,Analytical_Value,Delta,Short_Position,Gamma,Theta,Speed,Vega,Setting
1181,0.3542538354253836,0.12987708685304988,-0.26113665142467535,5880.182950903865,0.4758612429139565,-0.20460112085422613,-0.4603165637135177,0.5229980102282965,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1182,0.3528591352859135,0.13007128678362034,-0.261174886159137,5881.04390715986,0.4753839528702109,-0.20444217400242715,-0.45957424914242706,0.5236018942446596,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1183,0.35146443514644354,0.1302652276226095,-0.2612128001751841,5881.897641591792,0.4749079355917643,-0.20428364204714064,-0.45883493348088156,0.5242049171895204,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1184,0.35006973500697347,0.13045891007278698,-0.2612503953521016,5882.7441965167345,0.47443318546573576,-0.20412552318322444,-0.458098597684832,0.524807081917797,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1185,0.3486750348675035,0.13065233483379202,-0.26128767355505045,5883.583613933723,0.4739596969128597,-0.20396781561611416,-0.4573652228724479,0.525408391268377,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1186,0.34728033472803355,0.13084550260215133,-0.2613246366352011,5884.415935526764,0.47348746438724065,-0.2038105175617487,-0.4566347903223975,0.5260088480642438,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1187,0.3458856345885635,0.13103841407129957,-0.26136128642986456,5885.241202667773,0.47301648237610755,-0.20365362724649566,-0.45590728147214565,0.5266084551125996,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1188,0.3444909344490935,0.1312310699315964,-0.2613976247626226,5886.059456419525,0.47254674539957164,-0.20349714290707752,-0.45518267791627615,0.5272072152049886,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1189,0.34309623430962344,0.13142347087034745,-0.26143365344345537,5886.870737538512,0.47207824801038584,-0.20334106279049885,-0.45446096140483444,0.5278051311174173,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1190,0.3417015341701535,0.1316156175718205,-0.26146937426886896,5887.675086477825,0.4716109847937061,-0.2031853851539734,-0.4537421138416905,0.5284022056104756,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1191,0.3403068340306834,0.13180751071726438,-0.2615047890220209,5888.472543389976,0.4711449503668547,-0.20303010826485213,-0.45302611728292297,0.528998441429455,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1192,0.33891213389121344,0.13199915098492887,-0.26153989947284373,5889.26314812968,0.4706801393790859,-0.2028752304005518,-0.45231295393522314,0.5295938413044666,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1193,0.33751743375174337,0.1321905390500805,-0.2615747073781679,5890.046940256628,0.47021654651135275,-0.20272074984848404,-0.4516026061543198,0.5301884079505575,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1194,0.3361227336122734,0.13238167558502167,-0.2616092144818437,5890.823959038222,0.46975416647607676,-0.20256666490598502,-0.45089505644342237,0.5307821440678275,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1195,0.33472803347280333,0.13257256125910877,-0.26164342251486017,5891.594243452263,0.4692929940169189,-0.20241297388024562,-0.4501902874516847,0.5313750523415416,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1196,0.33333333333333337,0.13276319673876824,-0.2616773331954647,5892.35783218964,0.46883302390855236,-0.20225967508824205,-0.44948828197268703,0.5319671354422435,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1197,0.3319386331938633,0.13295358268751656,-0.2617109482292794,5893.11476365695,0.4683742509564374,-0.20210676685666726,-0.44878902294293704,0.5325583960258695,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1198,0.33054393305439334,0.13314371976597583,-0.2617442693094182,5893.8650759791335,0.46791666999659937,-0.2019542475218627,-0.4480924934403907,0.5331488367338575,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1199,0.32914923291492326,0.13333360863189114,-0.26177729811660044,5894.608807002038,0.4674602758954048,-0.2018021154297506,-0.44739867668298877,0.533738460193258,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1200,0.3277545327754533,0.13352324994014875,-0.26181003631926525,5895.345994294984,0.4670050635493446,-0.20165036893576704,-0.446707556027214,0.5343272690168429,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
1201,0.32635983263598334,0.1337126443427924,-0.26184248557368306,5896.0766751532865,0.46655102788481434,-0.201499006404795,-0.4460191149666651,0.5349152658032131,"Init: 0.66, Maint: 0.75, Limit: 1000000, Slippage: 1.16"
